sentence_id,direction,rule_id,rule_type,source_token,target_token,position,confidence
358,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,3,0.9
358,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,6,0.95
358,C2H,FW-DEL-ARTICLE-AN,FW-DEL,an,<DELETED>,14,0.95
358,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
359,C2H,FW-DEL-AUX-HAVE,FW-DEL,have,<DELETED>,2,0.9
359,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,9,0.95
359,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
360,C2H,FW-DEL-AUX-WILL,FW-DEL,will,<DELETED>,1,0.9
360,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,expelled,expel,10,0.8
360,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
361,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
361,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,6,0.95
362,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
362,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,need,need,7,0.8
362,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
363,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
363,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,3,0.95
363,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,11,0.95
363,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
364,C2H,FW-DEL-ARTICLE-A,FW-DEL,A,<DELETED>,0,0.95
364,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,6,0.9
364,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,9,0.95
365,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
365,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,15,0.95
366,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,5,0.9
366,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,10,0.95
366,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
367,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
367,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
367,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,has,have,7,0.8
367,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,15,0.95
367,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,15,0.95
368,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,2,0.95
368,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,7,0.95
368,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,10,0.9
368,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,14,0.95
368,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
369,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
369,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,4,0.95
369,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,remembered,remember,6,0.8
369,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
370,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
370,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,4,0.9
370,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
371,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
371,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,4,0.95
371,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
371,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
372,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,jumped,jump,2,0.8
372,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,4,0.95
372,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
373,C2H,FW-DEL-ARTICLE-A,FW-DEL,A,<DELETED>,0,0.95
373,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,killed,kill,2,0.8
373,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,13,0.95
373,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
374,C2H,FW-DEL-AUX-HAVE,FW-DEL,have,<DELETED>,4,0.9
374,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,6,0.95
374,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,12,0.95
374,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
375,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
375,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,misquoted,misquote,6,0.8
375,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
376,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
376,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
376,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,4,0.95
376,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
377,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
377,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,startup,startup,2,0.8
377,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,15,0.95
378,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,16,0.95
378,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,18,0.95
379,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
379,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,3,0.9
379,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,plans,plan,7,0.8
379,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
380,C2H,FW-DEL-AUX-HAVE,FW-DEL,have,<DELETED>,2,0.9
380,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,4,0.95
380,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,11,0.95
381,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
381,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,4,0.95
381,C2H,FW-DEL-AUX-IS,FW-DEL,is,<DELETED>,6,0.9
381,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,10,0.95
382,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,7,0.9
382,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,10,0.95
382,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
383,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
383,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,10,0.95
383,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,14,0.95
384,C2H,FW-DEL-AUX-HAVE,FW-DEL,have,<DELETED>,2,0.9
384,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
385,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
385,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,3,0.9
385,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
386,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
386,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
386,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,4,0.95
386,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,accounts,account,9,0.8
386,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,11,0.95
386,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
387,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
387,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,14,0.95
387,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,22,0.95
387,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,22,0.95
388,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
388,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,plans,plan,6,0.8
388,C2H,FW-DEL-ARTICLE-AN,FW-DEL,an,<DELETED>,7,0.95
388,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
389,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
389,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
389,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,4,0.95
389,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
390,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
390,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,26,0.95
391,C2H,FW-DEL-ARTICLE-AN,FW-DEL,An,<DELETED>,0,0.95
391,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,3,0.9
391,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,18,0.95
392,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
392,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,21,0.95
393,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
393,C2H,FW-DEL-AUX-CAN,FW-DEL,Can,<DELETED>,5,0.9
393,C2H,FW-DEL-ARTICLE-AN,FW-DEL,an,<DELETED>,13,0.95
394,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
394,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,3,0.95
394,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,9,0.95
394,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,16,0.95
395,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
395,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
395,C2H,FW-DEL-AUX-DID,FW-DEL,Did,<DELETED>,8,0.9
396,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,quoted,quote,2,0.8
396,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,3,0.95
396,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
396,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,12,0.95
396,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
397,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,MPs,mps,1,0.8
397,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,hurled,hurl,2,0.8
397,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
397,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,12,0.95
397,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
398,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
398,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,confirms,confirm,7,0.8
398,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,10,0.95
399,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,raided,raid,1,0.8
399,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,2,0.95
399,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,arrested,arrest,9,0.8
399,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
400,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,celebrated,celebrate,2,0.8
400,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,7,0.95
400,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,10,0.95
400,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
401,C2H,FW-DEL-AUX-WILL,FW-DEL,will,<DELETED>,1,0.9
401,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
402,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
402,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,try,try,6,0.8
402,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,9,0.95
403,C2H,FW-DEL-AUX-MAY,FW-DEL,may,<DELETED>,1,0.9
403,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,14,0.95
403,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,15,0.95
404,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,5,0.95
404,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
405,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
405,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,set,set,3,0.8
405,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,5,0.95
405,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,16,0.95
406,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,aims,aim,7,0.8
406,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,17,0.95
407,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
407,C2H,FW-DEL-AUX-IS,FW-DEL,is,<DELETED>,2,0.9
407,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,4,0.95
407,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
408,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
408,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,7,0.95
408,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,16,0.95
408,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,16,0.95
409,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
409,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,told,tell,4,0.8
409,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,11,0.95
409,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,17,0.95
410,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,has,have,1,0.8
410,C2H,FW-DEL-ARTICLE-AN,FW-DEL,an,<DELETED>,10,0.95
410,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,16,0.95
411,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,says,say,7,0.8
412,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
412,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,4,0.9
412,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,entered,enter,9,0.8
412,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
413,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
413,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,entered,enter,3,0.8
413,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,5,0.8
413,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,faced,face,7,0.8
413,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
414,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
414,C2H,FW-DEL-AUX-WILL,FW-DEL,will,<DELETED>,3,0.9
414,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,5,0.95
414,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
414,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
415,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,claims,claim,1,0.8
415,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,shot,shoot,3,0.8
415,C2H,FW-DEL-ARTICLE-AN,FW-DEL,an,<DELETED>,5,0.95
416,C2H,FW-DEL-AUX-HAVE,FW-DEL,have,<DELETED>,3,0.9
416,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,14,0.95
416,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,15,0.95
417,C2H,FW-DEL-ARTICLE-AN,FW-DEL,An,<DELETED>,0,0.95
417,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,shot,shoot,6,0.8
417,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,8,0.95
417,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,11,0.95
417,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,17,0.9
417,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,17,0.95
418,C2H,FW-DEL-ARTICLE-A,FW-DEL,A,<DELETED>,0,0.95
418,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,hit,hit,3,0.8
418,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,4,0.95
418,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,10,0.95
418,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,15,0.95
418,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,16,0.95
419,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
419,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,hit,hit,5,0.8
419,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,6,0.95
419,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,12,0.95
419,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,17,0.95
419,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,18,0.95
420,C2H,FW-DEL-AUX-IS,FW-DEL,is,<DELETED>,1,0.9
420,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,3,0.95
420,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,15,0.95
420,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,15,0.95
421,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,sold,sell,3,0.8
421,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
422,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
422,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,4,0.95
422,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
422,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,10,0.95
423,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,1,0.8
423,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,7,0.95
423,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,16,0.95
424,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
424,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,6,0.95
424,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
425,C2H,FW-DEL-AUX-ARE,FW-DEL,are,<DELETED>,5,0.9
425,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,9,0.95
425,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,14,0.95
425,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
426,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
426,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
426,C2H,FW-DEL-ARTICLE-AN,FW-DEL,an,<DELETED>,7,0.95
426,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,have,have,10,0.8
426,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,16,0.95
426,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,19,0.95
427,C2H,FW-DEL-ARTICLE-AN,FW-DEL,An,<DELETED>,0,0.95
427,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,5,0.9
427,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
427,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,reintroduce,reintroduce,11,0.8
427,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,12,0.95
428,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
428,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,2,0.8
428,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,12,0.95
428,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,17,0.95
428,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,18,0.95
429,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
429,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,4,0.95
429,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
429,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,11,0.95
429,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,11,0.95
430,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,1,0.9
430,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,7,0.8
430,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
430,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,13,0.95
431,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
431,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,5,0.8
431,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
432,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
432,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,3,0.95
432,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,15,0.95
433,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
433,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
433,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,8,0.95
433,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,11,0.95
434,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,0,0.95
434,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
434,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,14,0.95
435,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
435,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,11,0.95
436,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,gave,give,1,0.8
436,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,took,take,5,0.8
436,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,15,0.95
437,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,commented,comment,1,0.8
437,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,9,0.95
437,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,15,0.95
437,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,17,0.95
438,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,asked,ask,2,0.8
438,C2H,FW-DEL-ARTICLE-THE,FW-DEL,The,<DELETED>,11,0.95
438,C2H,FW-DEL-AUX-IS,FW-DEL,is,<DELETED>,15,0.9
439,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,2,0.9
439,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,10,0.95
440,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,said,say,1,0.8
440,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,12,0.95
441,C2H,FW-DEL-ARTICLE-A,FW-DEL,A,<DELETED>,0,0.95
441,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,asked,ask,3,0.8
441,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,4,0.95
441,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,11,0.95
441,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,11,0.95
442,C2H,FW-DEL-ARTICLE-A,FW-DEL,A,<DELETED>,0,0.95
442,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,stabbed,stab,2,0.8
442,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,3,0.95
442,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,filmed,film,9,0.8
442,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,10,0.95
442,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
443,C2H,FW-DEL-ARTICLE-A,FW-DEL,A,<DELETED>,0,0.95
443,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,granted,grant,2,0.8
443,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,7,0.95
443,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,13,0.95
443,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,17,0.95
443,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,16,0.95
444,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,entered,enter,3,0.8
444,C2H,FW-DEL-AUX-HAVE,FW-DEL,have,<DELETED>,5,0.9
444,C2H,FW-DEL-ARTICLE-THE,FW-DEL,the,<DELETED>,7,0.95
444,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,12,0.95
445,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,6,0.95
445,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,11,0.95
446,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,3,0.9
446,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,17,0.95
446,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,18,0.95
447,C2H,FW-DEL-AUX-HAS,FW-DEL,has,<DELETED>,7,0.9
447,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,18,0.95
448,C2H,FORM-CHG-VERB-LEMMA,FORM-CHG,participated,participate,3,0.8
448,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,6,0.95
448,C2H,C-DEL-PERIOD,C-DEL,.,<DELETED>,16,0.95
449,C2H,FW-DEL-ARTICLE-A,FW-DEL,A,<DELETED>,0,0.95
449,C2H,FW-DEL-ARTICLE-A,FW-DEL,a,<DELETED>,8,0.95
