newspaper,sentence_id,parse_type,feature_id,feature_name,mnemonic,canonical_value,headline_value,canonical_context,headline_context,deleted_punctuation,position,context,before,after,added_punctuation
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,flat,cc,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,conj,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,mark,compound,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nummod,nsubj,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,cc,acl,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,compound:prt,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,conj,case,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,obl,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj:pass,case,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,nmod,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux:pass,flat,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,ccomp,root,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound:prt,nsubj,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,flat,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,21,15,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,32,32,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,11,7,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,37,30,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,3.80,2.00,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,4,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.25,1.93,CM Yogi said that one and a half lakh toilets have been set up in Prayagraj for the Kumbh Mela.,One and half lakh toilets set up in Prayagraj for Kumbh Mela says CM Yogi,,,,,,
Times-of-India,5,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,compound,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,nsubj,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nmod,aux,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,advmod,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,advmod,root,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,compound,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,obj,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obj,case,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,obl,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obl,cc,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,cc,case,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,conj,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,14,12,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
Times-of-India,5,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Police in Canada can now demand breath samples in bars and at home.,Canada police can now demand breath samples in bars and at home,,,,,,
