newspaper,sentence_id,parse_type,feature_id,feature_name,mnemonic,canonical_value,headline_value,canonical_context,headline_context,added_punctuation,position,context,before,after,deleted_punctuation
Hindustan-Times,3,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,constituency,TED-ZHANG-SHASHA,Tree Edit Distance (Zhang-Shasha Dynamic Programming),TED-ZSHA,23,23,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,constituency,TED-KLEIN,Tree Edit Distance (Klein Memoized Tree Edit Distance),TED-KLEN,12,12,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,27,27,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,both,PUNCT-ADD,Punctuation Addition,PUNCT-ADD,,comma,Karan Johar has said that Hardik and Rahul were gracious whe,"Hardik**,** Rahul were gracious",comma,6.0,"Hardik**,** Rahul were gracious",Hardik,Rahul were gracious,
Hindustan-Times,3,both,PUNCT-ADD,Punctuation Addition,PUNCT-ADD,,colon,Karan Johar has said that Hardik and Rahul were gracious whe,I apologised to them**:** Karan Johar,colon,53.0,I apologised to them**:** Karan Johar,I apologised to them,Karan Johar,
Hindustan-Times,3,both,PUNCT-SUBST,Punctuation Substitution,PUNCT-SUBST,and,:,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,both,PUNCT-SUBST,Punctuation Substitution,PUNCT-SUBST,and,",",Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,13,10,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,33,30,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,3.00,2.17,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,3,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,1.88,1.71,Karan Johar has said that Hardik and Rahul were gracious when he apologised to them.,"Hardik, Rahul were gracious when I apologised to them: Karan Johar",,,,,,
Hindustan-Times,4,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,C-DEL,Content Word Deletion,C-DEL,NOUN-DEL,ABSENT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,C-DEL,Content Word Deletion,C-DEL,ADJ-DEL,ABSENT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,C-ADD,Content Word Addition,C-ADD,ABSENT,NOUN-ADD,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,advmod,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,advmod,root,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,case,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,compound,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,obl,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,nsubj,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,amod,acl:relcl,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obl,punct,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,xcomp,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,acl:relcl,flat,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,HEAD-CHG,Dependency Head Change,HEAD-CHG,4,3,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,HEAD-CHG,Dependency Head Change,HEAD-CHG,13,10,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,16,12,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CONST-REM,Constituent Removal,CONST-REM,ADJP-REM,ABSENT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,TED-ZHANG-SHASHA,Tree Edit Distance (Zhang-Shasha Dynamic Programming),TED-ZSHA,15,15,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,TED-KLEIN,Tree Edit Distance (Klein Memoized Tree Edit Distance),TED-KLEN,9,9,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,13,13,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,11,10,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,31,25,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,2.73,1.64,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,4,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.00,1.85,Sarfaraz has personally apologised to the South African player he called 'Abey Kaale'.,Sarfaraz personally apologises to SA player he called 'Abey Kaale',,,,,,
Hindustan-Times,5,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,"The South African captain has said, ""We forgive Sarfaraz but won't take his remarks lightly.""",We forgive Sarfaraz but won't take his remarks lightly: SA captain,,,,,,
Hindustan-Times,5,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,"The South African captain has said, ""We forgive Sarfaraz but won't take his remarks lightly.""",We forgive Sarfaraz but won't take his remarks lightly: SA captain,,,,,,
Hindustan-Times,5,dependency,C-DEL,Content Word Deletion,C-DEL,VERB-DEL,ABSENT,"The South African captain has said, ""We forgive Sarfaraz but won't take his remarks lightly.""",We forgive Sarfaraz but won't take his remarks lightly: SA captain,,,,,,
Hindustan-Times,5,dependency,C-DEL,Content Word Deletion,C-DEL,NOUN-DEL,ABSENT,"The South African captain has said, ""We forgive Sarfaraz but won't take his remarks lightly.""",We forgive Sarfaraz but won't take his remarks lightly: SA captain,,,,,,
Hindustan-Times,5,dependency,C-DEL,Content Word Deletion,C-DEL,ADJ-DEL,ABSENT,"The South African captain has said, ""We forgive Sarfaraz but won't take his remarks lightly.""",We forgive Sarfaraz but won't take his remarks lightly: SA captain,,,,,,
Hindustan-Times,5,dependency,C-ADD,Content Word Addition,C-ADD,ABSENT,NOUN-ADD,"The South African captain has said, ""We forgive Sarfaraz but won't take his remarks lightly.""",We forgive Sarfaraz but won't take his remarks lightly: SA captain,,,,,,
Hindustan-Times,5,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,nsubj,"The South African captain has said, ""We forgive Sarfaraz but won't take his remarks lightly.""",We forgive Sarfaraz but won't take his remarks lightly: SA captain,,,,,,
