headline,reference_canonical,generated_canonical,bleu1,bleu2,bleu4,meteor,rouge1,rouge2,rougeL,chrF,exact_match,length_ratio
"Hope U.P. govt. hangs culprits, says Kejriwal",Kejriwal has hoped the U.P. government hangs the culprits.,"Hope U.P. govt . hangs culprits , says Kejriwal.",0.2222222222222222,0.05270462766947299,0.028517539529041507,0.16666666666666666,0.6666666666666665,0.125,0.5555555555555556,0.9047619047619048,0.0,1.0
Two men held for killing woman in Paschim Vihar,Two men have been held for killing a woman in Paschim Vihar.,Two men held for killing woman in Paschim Vihar.,0.7165313105737893,0.6205343175638589,0.34472158634457833,0.754985754985755,0.8571428571428571,0.631578947368421,0.8571428571428571,0.975609756097561,0.0,0.75
Rohini murders: accused bought knife five days ago,The Rohini murders' accused bought a knife five days ago.,Rohini murders : accused bought knife five days ago.,0.6959861353000654,0.5580303566223723,0.3301008309851503,0.6792413935271077,0.888888888888889,0.75,0.888888888888889,0.9523809523809523,0.0,0.9
Partner injures woman by throwing chemical at her,A partner injured a woman by throwing chemicals at her.,A Partner injures woman by throwing chemical at her.,0.6959861353000654,0.5580303566223723,0.15609504551459075,0.8922558922558924,0.9473684210526316,0.823529411764706,0.9473684210526316,0.975609756097561,0.0,0.9
Brothers held for robbery; Rs. 27 lakh cash recovered,Brothers have been held for robbery; Rs. 27 lakh cash was recovered.,Brothers held for robbery ; Rs . 27 lakh cash recovered.,0.5810640921796215,0.39896241882229266,0.11651778275759282,0.5333561996227062,0.8571428571428571,0.631578947368421,0.8571428571428571,0.9500000000000001,0.0,0.9166666666666666
Waqf Board gives Rs. 2 lakh aid to kin of Okhla rape victim,The Waqf Board has given Rs. 2 lakh aid to the kin of the Okhla rape victim.,Waqf Board gives Rs . 2 lakh aid to kin of Okhla rape victim.,0.6341639440756631,0.5249846017097738,0.2527426658095659,0.6428465383283021,0.8000000000000002,0.5714285714285715,0.8000000000000002,1.0,0.0,0.8235294117647058
Three persons arrested for robbing cashier at gunpoint,Three persons have been arrested for robbing a cashier at gunpoint.,Three persons arrested for robbing cashier at gunpoint.,0.6872892787909722,0.5808654581994838,0.18054470067876485,0.7279497663551402,0.8421052631578948,0.588235294117647,0.8421052631578948,0.9714285714285714,0.0,0.7272727272727273
Woman tried to immolate daughter,A woman tried to immolate her daughter.,A Woman tried to immolate daughter.,0.846481724890614,0.7571162714266755,0.6731821382417487,0.8534621578099838,0.923076923076923,0.7272727272727272,0.923076923076923,1.0,0.0,0.8571428571428571
Christmas get-together for senior citizens,A Christmas get-together was held for senior citizens.,Christmas get - together for senior citizens.,0.4953587998572467,0.37833653275138546,0.15228621982435664,0.4746835443037974,0.8,0.6153846153846154,0.8,0.9142857142857143,0.0,0.875
noida,noida,noida.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9090909090909091,0.0,1.0
Jewar gets its first govt. women’s college,Jewar has received its first government women's college.,Jewar gets its first govt . women ’s college.,0.4444444444444444,0.23570226039551587,0.06030725360407769,0.3896604938271605,0.7058823529411765,0.39999999999999997,0.7058823529411765,0.8947368421052632,0.0,1.125
Squirrel of judgement,Squirrel of judgement,Squirrel of judgement.,0.6666666666666666,0.5773502691896257,0.24028114141347542,0.625,1.0,1.0,1.0,0.967741935483871,0.0,1.0
DEL07- Engagements,DEL07- Engagements,DEL07- Engagements.,0.5,0.223606797749979,0.1495348781221221,0.25,1.0,1.0,1.0,0.9600000000000001,0.0,1.0
mumbai,mumbai,A mumbai.,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.9090909090909091,0.0,2.0
mumbai,mumbai,A mumbai.,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.9090909090909091,0.0,2.0
Railways to finalise its plan for ITS soon,The Railways will finalise its plan for ITS soon.,Railways to finalise its plan for ITS soon.,0.772184789761521,0.6976750600527643,0.6240195441936914,0.7773446457234581,0.823529411764706,0.6666666666666666,0.823529411764706,0.9655172413793104,0.0,0.8888888888888888
India’s first human milk bank turns 30,India's first human milk bank has turned 30.,India ’s first human milk bank turns 30.,0.625,0.5175491695067657,0.3655552228545123,0.7361111111111112,0.9411764705882353,0.7999999999999999,0.9411764705882353,0.918918918918919,0.0,1.0
‘Elevated Metro will lead to congestion’,The elevated Metro will lead to congestion.,‘ Elevated Metro will lead to congestion ’.,0.625,0.5976143046671968,0.5169731539571706,0.7014084507042254,0.923076923076923,0.9090909090909091,0.923076923076923,0.9142857142857143,0.0,1.1428571428571428
HC relief for clerk facing MBMC show cause notice,The High Court has granted relief to a clerk facing an MBMC show cause notice.,HC relief for clerk facing MBMC show cause notice.,0.3993244259142382,0.32017182598741567,0.18939648096599915,0.46697845804988664,0.5833333333333334,0.36363636363636365,0.5833333333333334,0.9743589743589743,0.0,0.6
"ATS seizes mephedrone worth Rs. 5 cr., 2 arrested","The ATS has seized mephedrone worth Rs. 5 crore, and two people have been arrested.","ATS seizes mephedrone worth Rs . 5 cr . , 2 arrested.",0.32450032627975206,0.15157389683331401,0.03527481708639238,0.38942107455226993,0.5833333333333334,0.36363636363636365,0.5833333333333334,0.9,0.0,0.8
navi mumbai,navi mumbai,A navi mumbai.,0.3333333333333333,0.12909944487358058,0.11362193664674995,0.2380952380952381,0.8,0.6666666666666666,0.8,0.9333333333333333,0.0,1.5
Khopoli man gets life term for killing wife,A Khopoli man has been sentenced to life term for killing his wife.,Khopoli man gets life term for killing wife.,0.4683537499541165,0.3784869858133765,0.22871025343125118,0.5379591836734693,0.6666666666666667,0.4210526315789474,0.6666666666666667,0.9189189189189189,0.0,0.6153846153846154
thane,thane,A thane.,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.9090909090909091,0.0,2.0
"Drugs worth Rs. 62.81 lakh seized in Thane, 5 held","Drugs worth Rs. 62.81 lakh were seized in Thane, and five people were held.","Drugs worth Rs . 62.81 lakh seized in Thane , 5 held.",0.49378100618619153,0.33762940865879065,0.054886849100259066,0.5089447463768116,0.7692307692307692,0.5833333333333334,0.7692307692307692,0.9166666666666666,0.0,0.8571428571428571
Too dear to be left unguarded,Too dear to be left unguarded.,Too dear to be left unguarded.,1.0,1.0,1.0,0.9976851851851852,1.0,1.0,1.0,1.0,1.0,1.0
other states,other states,other states.,0.5,0.223606797749979,0.1495348781221221,0.25,1.0,1.0,1.0,0.9333333333333333,0.0,1.0
aligarh,aligarh,aligarh.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.923076923076923,0.0,1.0
