pair_index,event_type,word/constituent,pos_label,parent_label,grandparent_label,additional_context
13,word_added,that,IN,SBAR,VP,"['the', 'language', 'politicians', 'use', 'spoils', 'the', 'younger', 'generation']"
13,word_added,has,VBZ,VP,S,"['said', 'that', 'the', 'language', 'politicians', 'use', 'spoils', 'the', 'younger', 'generation']"
13,word_added,language,NN,NP,NP,['the']
13,pos_change,spoils,headline: NNS | canonical: VBZ,NP,VP,
13,constituent_added,Gulzar,NP,S,,
13,constituent_added,politicians,NP,S,,
13,constituent_added,the younger generation,NP,VP,,
13,constituent_added,spoils the younger generation,VP,S,,
13,constituent_added,spoils the younger generation,S,SBAR,,
13,constituent_added,spoils the younger generation,SBAR,VP,,
13,constituent_added,use spoils the younger generation,VP,S,,
13,constituent_added,politicians use spoils the younger generation,S,SBAR,,
13,constituent_added,politicians use spoils the younger generation,SBAR,NP,,
13,constituent_added,the language politicians use spoils the younger generation,NP,SBAR,,
13,constituent_added,that the language politicians use spoils the younger generation,SBAR,VP,,
13,constituent_added,said that the language politicians use spoils the younger generation,VP,VP,,
13,constituent_added,has said that the language politicians use spoils the younger generation,VP,S,,
13,constituent_added,Gulzar has said that the language politicians use spoils the younger generation .,S,ROOT,,
13,constituent_added,Gulzar has said that the language politicians use spoils the younger generation .,ROOT,,,
13,constituent_removed,Language politicians,NP,S,,
13,constituent_removed,spoils,NP,VP,,
13,constituent_removed,younger generation,S,VP,,
13,constituent_removed,use spoils younger generation,VP,S,,
13,constituent_removed,Language politicians use spoils younger generation,S,S,,
13,constituent_removed,Gulzar,NP,S,,
13,constituent_removed,Language politicians use spoils younger generation : Gulzar,S,ROOT,,
13,constituent_removed,Language politicians use spoils younger generation : Gulzar,ROOT,,,
15,word_removed,Late,JJ,NML,NP,['actor']
15,word_added,late,JJ,NP,NP,"['The'], ['actor']"
15,word_added,The,DT,NP,NP,"['late'], ['actor']"
15,word_added,the,DT,NP,PP,"['Padma'], ['Shri']"
15,word_added,been,VBN,VP,VP,"['conferred', 'with', 'the', 'Padma', 'Shri']"
15,word_added,.,.,S,ROOT,"['The', 'late', 'actor', 'Kader', 'Khan'], ['has', 'been', 'conferred', 'with', 'the', 'Padma', 'Shri']"
15,word_added,has,VBZ,VP,S,"['been', 'conferred', 'with', 'the', 'Padma', 'Shri']"
15,pos_change,conferred,headline: VBD | canonical: VBN,VP,S,"['with', 'Padma', 'Shri']"
15,constituent_added,The late actor,NP,NP,,
15,constituent_added,Kader Khan,NP,NP,,
15,constituent_added,The late actor Kader Khan,NP,S,,
15,constituent_added,the Padma Shri,NP,PP,,
15,constituent_added,with the Padma Shri,PP,VP,,
15,constituent_added,conferred with the Padma Shri,VP,VP,,
15,constituent_added,been conferred with the Padma Shri,VP,VP,,
15,constituent_added,has been conferred with the Padma Shri,VP,S,,
15,constituent_added,The late actor Kader Khan has been conferred with the Padma Shri .,S,ROOT,,
15,constituent_added,The late actor Kader Khan has been conferred with the Padma Shri .,ROOT,,,
15,constituent_removed,Late actor,NML,NP,,
15,constituent_removed,Late actor Kader Khan,NP,S,,
15,constituent_removed,Padma Shri,NP,PP,,
15,constituent_removed,with Padma Shri,PP,VP,,
15,constituent_removed,conferred with Padma Shri,VP,S,,
15,constituent_removed,Late actor Kader Khan conferred with Padma Shri,S,ROOT,,
15,constituent_removed,Late actor Kader Khan conferred with Padma Shri,ROOT,,,
16,word_removed,:,:,S,ROOT,"['Shami', 'has', 'been', 'a', 'revelation', 'since', 'Australia', 'series'], ['Manjrekar']"
16,word_added,the,DT,NP,PP,"['Australia'], ['series']"
16,word_added,said,VBN,VP,VP,"['that', 'Shami', 'has', 'been', 'a', 'revelation', 'since', 'the', 'Australia', 'series']"
16,word_added,.,.,S,ROOT,"['Manjrekar'], ['has', 'said', 'that', 'Shami', 'has', 'been', 'a', 'revelation', 'since', 'the', 'Australia', 'series']"
16,word_added,that,IN,SBAR,VP,"['Shami', 'has', 'been', 'a', 'revelation', 'since', 'the', 'Australia', 'series']"
16,constituent_added,Shami,NP,S,,
16,constituent_added,a revelation,NP,VP,,
16,constituent_added,the Australia series,NP,PP,,
16,constituent_added,since the Australia series,PP,VP,,
16,constituent_added,been a revelation since the Australia series,VP,VP,,
16,constituent_added,has been a revelation since the Australia series,VP,S,,
16,constituent_added,Shami has been a revelation since the Australia series,S,SBAR,,
16,constituent_added,that Shami has been a revelation since the Australia series,SBAR,VP,,
16,constituent_added,said that Shami has been a revelation since the Australia series,VP,VP,,
16,constituent_added,has said that Shami has been a revelation since the Australia series,VP,S,,
16,constituent_added,Manjrekar has said that Shami has been a revelation since the Australia series .,S,ROOT,,
16,constituent_added,Manjrekar has said that Shami has been a revelation since the Australia series .,ROOT,,,
16,constituent_removed,a revelation,NP,VP,,
16,constituent_removed,Australia series,NP,PP,,
16,constituent_removed,since Australia series,PP,VP,,
16,constituent_removed,been a revelation since Australia series,VP,VP,,
16,constituent_removed,has been a revelation since Australia series,VP,S,,
16,constituent_removed,Shami has been a revelation since Australia series,S,S,,
16,constituent_removed,Manjrekar,NP,S,,
16,constituent_removed,Shami has been a revelation since Australia series : Manjrekar,S,ROOT,,
16,constituent_removed,Shami has been a revelation since Australia series : Manjrekar,ROOT,,,
17,word_removed,hits,VBZ,VP,S,"['1st'], ['fifty'], ['in', 'competitive', 'cricket'], ['since', 'October', '2018']"
17,word_removed,1st,JJ,NP,VP,
17,word_added,first,JJ,NP,VP,"['his'], ['fifty']"
17,word_added,his,PRP$,NP,VP,"['first'], ['fifty']"
17,word_added,.,.,S,ROOT,"['Yuvraj'], ['hit', 'his', 'first', 'fifty', 'in', 'competitive', 'cricket', 'since', 'October', '2018']"
17,word_added,hit,VBD,VP,S,"['his', 'first', 'fifty'], ['in', 'competitive', 'cricket'], ['since', 'October', '2018']"
17,constituent_added,his first fifty,NP,VP,,
17,constituent_added,competitive cricket,NP,PP,,
17,constituent_added,in competitive cricket,PP,VP,,
17,constituent_added,October 2018,NP,PP,,
17,constituent_added,since October 2018,PP,VP,,
17,constituent_added,hit his first fifty in competitive cricket since October 2018,VP,S,,
17,constituent_added,Yuvraj hit his first fifty in competitive cricket since October 2018 .,S,ROOT,,
17,constituent_added,Yuvraj hit his first fifty in competitive cricket since October 2018 .,ROOT,,,
17,constituent_removed,1st,NP,VP,,
17,constituent_removed,fifty,NP,VP,,
17,constituent_removed,competitive cricket,NP,PP,,
17,constituent_removed,in competitive cricket,PP,VP,,
17,constituent_removed,October 2018,NP,PP,,
17,constituent_removed,since October 2018,PP,VP,,
17,constituent_removed,hits 1st fifty in competitive cricket since October 2018,VP,S,,
17,constituent_removed,Yuvraj hits 1st fifty in competitive cricket since October 2018,S,ROOT,,
17,constituent_removed,Yuvraj hits 1st fifty in competitive cricket since October 2018,ROOT,,,
18,word_removed,semi-finals,NNS,NP,VP,"['Indonesia'], ['Masters']"
18,word_removed,enters,VBZ,VP,S,"['Indonesia', 'Masters', 'semi-finals']"
18,word_added,entered,VBN,VP,VP,"['the', 'Indonesia', 'Masters', 'semi-', 'finals']"
18,word_added,finals,NNS,NP,VP,"['the'], ['Indonesia', 'Masters'], ['semi-']"
18,word_added,semi-,NN,NP,VP,"['the'], ['Indonesia', 'Masters'], ['finals']"
18,word_added,the,DT,NP,VP,"['Indonesia', 'Masters'], ['semi-'], ['finals']"
18,word_added,.,.,S,ROOT,"['Saina', 'Nehwal'], ['has', 'entered', 'the', 'Indonesia', 'Masters', 'semi-', 'finals']"
18,word_added,has,VBZ,VP,S,"['entered', 'the', 'Indonesia', 'Masters', 'semi-', 'finals']"
18,constituent_added,Indonesia Masters,NML,NP,,
18,constituent_added,the Indonesia Masters semi- finals,NP,VP,,
18,constituent_added,entered the Indonesia Masters semi- finals,VP,VP,,
18,constituent_added,has entered the Indonesia Masters semi- finals,VP,S,,
18,constituent_added,Saina Nehwal has entered the Indonesia Masters semi- finals .,S,ROOT,,
18,constituent_added,Saina Nehwal has entered the Indonesia Masters semi- finals .,ROOT,,,
18,constituent_removed,Indonesia Masters semi-finals,NP,VP,,
18,constituent_removed,enters Indonesia Masters semi-finals,VP,S,,
18,constituent_removed,Saina Nehwal enters Indonesia Masters semi-finals,S,ROOT,,
18,constituent_removed,Saina Nehwal enters Indonesia Masters semi-finals,ROOT,,,
19,word_removed,Cong,NNP,NP,S,
19,word_removed,played,VBD,VP,S,"['with', 'joker']"
19,word_removed,:,:,SBAR,ROOT,"['If', 'Priyanka', 'trump', 'card'], [','], ['why', 'Cong', 'played', 'with', 'joker'], ['Paresh', 'Rawal']"
19,word_added,is,VBZ,VP,S,"['a', 'trump', 'card']"
19,word_added,?,.,S,ROOT,"['Paresh', 'Rawal'], ['has', 'said', ',', '""', 'If', 'Priyanka', 'is', 'a', 'trump', 'card', ',', 'why', 'did', 'the', 'Congress', 'play', 'with', 'a', 'joker'], ['""']"
19,word_added,play,VB,VP,SQ,"['with', 'a', 'joker']"
19,word_added,Congress,NNP,NP,SQ,['the']
19,word_added,the,DT,NP,SQ,['Congress']
19,word_added,a,DT,NP,VP,"['trump'], ['card']"
19,word_added,"""",'',SBAR,VP,"['If', 'Priyanka', 'is', 'a', 'trump', 'card', ',', 'why', 'did', 'the', 'Congress', 'play', 'with', 'a', 'joker']"
19,word_added,said,VBN,VP,VP,"[','], ['""', 'If', 'Priyanka', 'is', 'a', 'trump', 'card', ',', 'why', 'did', 'the', 'Congress', 'play', 'with', 'a', 'joker']"
19,word_added,has,VBZ,VP,S,"['said', ',', '""', 'If', 'Priyanka', 'is', 'a', 'trump', 'card', ',', 'why', 'did', 'the', 'Congress', 'play', 'with', 'a', 'joker']"
19,word_added,did,VBD,SQ,SBARQ,"['the', 'Congress'], ['play', 'with', 'a', 'joker']"
19,pos_change,trump,headline: VB | canonical: NN,VP,S,['card']
19,constituent_added,Paresh Rawal,NP,S,,
19,constituent_added,Priyanka,NP,S,,
19,constituent_added,a trump card,NP,VP,,
19,constituent_added,is a trump card,VP,S,,
19,constituent_added,Priyanka is a trump card,S,SBAR,,
19,constituent_added,If Priyanka is a trump card,SBAR,SBARQ,,
19,constituent_added,why,WHADVP,SBARQ,,
19,constituent_added,the Congress,NP,SQ,,
19,constituent_added,a joker,NP,PP,,
19,constituent_added,with a joker,PP,VP,,
19,constituent_added,play with a joker,VP,SQ,,
19,constituent_added,did the Congress play with a joker,SQ,SBARQ,,
19,constituent_added,"If Priyanka is a trump card , why did the Congress play with a joker",SBARQ,SBAR,,
19,constituent_added,""" If Priyanka is a trump card , why did the Congress play with a joker",SBAR,VP,,
19,constituent_added,"said , "" If Priyanka is a trump card , why did the Congress play with a joker",VP,VP,,
19,constituent_added,"has said , "" If Priyanka is a trump card , why did the Congress play with a joker",VP,S,,
19,constituent_added,"Paresh Rawal has said , "" If Priyanka is a trump card , why did the Congress play with a joker ? """,S,ROOT,,
19,constituent_added,"Paresh Rawal has said , "" If Priyanka is a trump card , why did the Congress play with a joker ? """,ROOT,,,
19,constituent_removed,Priyanka,NP,S,,
19,constituent_removed,card,NP,VP,,
19,constituent_removed,trump card,VP,S,,
19,constituent_removed,Priyanka trump card,S,SBAR,,
19,constituent_removed,If Priyanka trump card,SBAR,SBAR,,
19,constituent_removed,why,WHADVP,SBAR,,
19,constituent_removed,Cong,NP,S,,
19,constituent_removed,joker,NP,PP,,
19,constituent_removed,with joker,PP,VP,,
19,constituent_removed,played with joker,VP,S,,
19,constituent_removed,Cong played with joker,S,SBAR,,
19,constituent_removed,why Cong played with joker,SBAR,SBAR,,
19,constituent_removed,Paresh Rawal,NP,SBAR,,
19,constituent_removed,"If Priyanka trump card , why Cong played with joker : Paresh Rawal",SBAR,ROOT,,
19,constituent_removed,"If Priyanka trump card , why Cong played with joker : Paresh Rawal",ROOT,,,
20,word_removed,raises,VBZ,VP,S,"['₹', '52', 'crore']"
20,word_added,The,DT,NP,S,"['Bengaluru', '-', 'based'], ['bike', 'taxi'], ['app'], ['Rapido']"
20,word_added,.,.,S,ROOT,"['The', 'Bengaluru', '-', 'based', 'bike', 'taxi', 'app', 'Rapido'], ['has', 'raised', '₹', '52', 'crore']"
20,word_added,raised,VBN,VP,VP,"['₹', '52', 'crore']"
20,word_added,has,VBZ,VP,S,"['raised', '₹', '52', 'crore']"
20,constituent_added,Bengaluru - based,ADJP,NP,,
20,constituent_added,bike taxi,NML,NP,,
20,constituent_added,Rapido,NP,NP,,
20,constituent_added,The Bengaluru - based bike taxi app Rapido,NP,S,,
20,constituent_added,₹ 52 crore,NP,VP,,
20,constituent_added,raised ₹ 52 crore,VP,VP,,
20,constituent_added,has raised ₹ 52 crore,VP,S,,
20,constituent_added,The Bengaluru - based bike taxi app Rapido has raised ₹ 52 crore .,S,ROOT,,
20,constituent_added,The Bengaluru - based bike taxi app Rapido has raised ₹ 52 crore .,ROOT,,,
20,constituent_removed,Bengaluru - based,ADJP,NML,,
20,constituent_removed,Bengaluru - based bike taxi,NML,NP,,
20,constituent_removed,Rapido,NP,NP,,
20,constituent_removed,Bengaluru - based bike taxi app Rapido,NP,S,,
20,constituent_removed,₹ 52 crore,NP,VP,,
20,constituent_removed,raises ₹ 52 crore,VP,S,,
20,constituent_removed,Bengaluru - based bike taxi app Rapido raises ₹ 52 crore,S,ROOT,,
20,constituent_removed,Bengaluru - based bike taxi app Rapido raises ₹ 52 crore,ROOT,,,
21,word_removed,completes,VBZ,VP,S,"['15', 'years', 'on', 'Mars']"
21,word_removed,Designed,VBN,VP,S,"['to', 'last', '90', 'days']"
21,word_added,designed,VBN,VP,NP,"['to', 'last', '90', 'days']"
21,word_added,.,.,S,ROOT,"['NASA', ""'s"", 'rover', ',', 'designed', 'to', 'last', '90', 'days', ','], ['has', 'completed', '15', 'years', 'on', 'Mars']"
21,word_added,has,VBZ,VP,S,"['completed', '15', 'years', 'on', 'Mars']"
21,word_added,'s,POS,NP,NP,['NASA']
21,word_added,completed,VBN,VP,VP,"['15', 'years', 'on', 'Mars']"
21,constituent_added,NASA 's,NP,NP,,
21,constituent_added,NASA 's rover,NP,NP,,
21,constituent_added,90 days,NP,VP,,
21,constituent_added,last 90 days,VP,VP,,
21,constituent_added,to last 90 days,VP,S,,
21,constituent_added,to last 90 days,S,VP,,
21,constituent_added,designed to last 90 days,VP,NP,,
21,constituent_added,"NASA 's rover , designed to last 90 days ,",NP,S,,
21,constituent_added,15 years,NP,NP,,
21,constituent_added,Mars,NP,PP,,
21,constituent_added,on Mars,PP,NP,,
21,constituent_added,15 years on Mars,NP,VP,,
21,constituent_added,completed 15 years on Mars,VP,VP,,
21,constituent_added,has completed 15 years on Mars,VP,S,,
21,constituent_added,"NASA 's rover , designed to last 90 days , has completed 15 years on Mars .",S,ROOT,,
21,constituent_added,"NASA 's rover , designed to last 90 days , has completed 15 years on Mars .",ROOT,,,
21,constituent_removed,90 days,NP,VP,,
21,constituent_removed,last 90 days,VP,VP,,
21,constituent_removed,to last 90 days,VP,S,,
21,constituent_removed,to last 90 days,S,VP,,
21,constituent_removed,Designed to last 90 days,VP,S,,
21,constituent_removed,Designed to last 90 days,S,S,,
21,constituent_removed,NASA rover,NP,S,,
21,constituent_removed,15 years,NP,NP,,
21,constituent_removed,Mars,NP,PP,,
21,constituent_removed,on Mars,PP,NP,,
21,constituent_removed,15 years on Mars,NP,VP,,
21,constituent_removed,completes 15 years on Mars,VP,S,,
21,constituent_removed,"Designed to last 90 days , NASA rover completes 15 years on Mars",S,ROOT,,
21,constituent_removed,"Designed to last 90 days , NASA rover completes 15 years on Mars",ROOT,,,
22,word_removed,CM,NNP,NP,NP,['Andhra']
22,word_removed,Will,MD,VP,ROOT,"['encourage', 'those', 'who', 'want', 'to', 'have', 'four', 'kids', ':', 'Andhra', 'CM']"
22,word_removed,kids,NNS,NP,VP,['four']
22,word_removed,:,:,NP,VP,"['those', 'who', 'want', 'to', 'have', 'four', 'kids'], ['Andhra', 'CM']"
22,word_added,Chief,NNP,NP,S,"['The'], ['Andhra'], ['Minister']"
22,word_added,The,DT,NP,S,"['Andhra'], ['Chief'], ['Minister']"
22,word_added,said,VBN,VP,VP,"['that', 'he', 'will', 'encourage', 'those', 'who', 'want', 'to', 'have', 'four', 'children']"
22,word_added,.,.,S,ROOT,"['The', 'Andhra', 'Chief', 'Minister'], ['has', 'said', 'that', 'he', 'will', 'encourage', 'those', 'who', 'want', 'to', 'have', 'four', 'children']"
22,word_added,Minister,NNP,NP,S,"['The'], ['Andhra'], ['Chief']"
22,word_added,that,IN,SBAR,VP,"['he', 'will', 'encourage', 'those', 'who', 'want', 'to', 'have', 'four', 'children']"
22,word_added,has,VBZ,VP,S,"['said', 'that', 'he', 'will', 'encourage', 'those', 'who', 'want', 'to', 'have', 'four', 'children']"
22,word_added,children,NNS,NP,VP,['four']
22,word_added,he,PRP,NP,S,
22,word_added,will,MD,VP,S,"['encourage', 'those', 'who', 'want', 'to', 'have', 'four', 'children']"
22,constituent_added,The Andhra Chief Minister,NP,S,,
22,constituent_added,he,NP,S,,
22,constituent_added,those,NP,NP,,
22,constituent_added,who,WHNP,SBAR,,
22,constituent_added,four children,NP,VP,,
22,constituent_added,have four children,VP,VP,,
22,constituent_added,to have four children,VP,S,,
22,constituent_added,to have four children,S,VP,,
22,constituent_added,want to have four children,VP,S,,
22,constituent_added,want to have four children,S,SBAR,,
22,constituent_added,who want to have four children,SBAR,NP,,
22,constituent_added,those who want to have four children,NP,VP,,
22,constituent_added,encourage those who want to have four children,VP,VP,,
22,constituent_added,will encourage those who want to have four children,VP,S,,
22,constituent_added,he will encourage those who want to have four children,S,SBAR,,
22,constituent_added,that he will encourage those who want to have four children,SBAR,VP,,
22,constituent_added,said that he will encourage those who want to have four children,VP,VP,,
22,constituent_added,has said that he will encourage those who want to have four children,VP,S,,
22,constituent_added,The Andhra Chief Minister has said that he will encourage those who want to have four children .,S,ROOT,,
22,constituent_added,The Andhra Chief Minister has said that he will encourage those who want to have four children .,ROOT,,,
22,constituent_removed,those,NP,NP,,
22,constituent_removed,who,WHNP,SBAR,,
22,constituent_removed,four kids,NP,VP,,
22,constituent_removed,have four kids,VP,VP,,
